VendorID,tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,pickup_borough,payment_type,fare_amount,mta_tax,improvement_surcharge,congestion_surcharge,tolls_amount,tip_amount,total_amount
1,2024-01-24 17:00:25,2,3.71,153,18,Staten Island,1,16.73,0.5,1.0,0.0,0.0,3.45,21.68
1,2024-01-06 18:25:15,3,2.22,152,127,Manhattan,1,12.42,0.5,1.0,2.75,0.0,2.4,19.07
1,2024-01-11 14:58:34,6,5.82,161,131,Manhattan,1,23.28,0.5,1.0,2.75,0.0,4.71,32.24
1,2024-01-04 13:57:54,3,4.43,171,168,Queens,1,16.41,0.5,1.0,0.0,0.0,3.97,21.88
2,2024-01-15 17:14:36,1,1.92,50,220,Manhattan,1,13.02,0.5,1.0,2.75,0.0,2.05,19.32
2,2024-01-02 14:42:07,5,4.64,43,261,Manhattan,1,19.18,0.5,1.0,2.75,0.0,2.64,26.07
1,2024-01-28 12:24:13,1,3.68,204,188,Manhattan,2,18.79,0.5,1.0,2.75,0.0,0.42,23.46
2,2024-01-28 09:27:31,2,1.05,215,158,Manhattan,1,6.55,0.5,1.0,2.75,0.0,0.81,11.61
2,2024-01-23 20:42:20,3,3.1,168,113,Manhattan,1,18.56,0.5,1.0,2.75,0.0,2.18,24.99
2,2024-01-23 06:34:22,2,5.28,87,155,Manhattan,1,19.16,0.5,1.0,2.75,0.0,3.16,26.57
2,2024-01-11 01:07:34,1,2.4,13,183,Manhattan,1,12.68,0.5,1.0,2.75,0.0,1.83,18.76
1,2024-01-15 17:58:51,2,3.5,128,152,Manhattan,1,14.9,0.5,1.0,2.75,0.0,3.3,22.45
1,2024-01-09 19:44:38,2,2.08,199,189,Brooklyn,1,10.97,0.5,1.0,0.0,0.0,1.56,14.03
2,2024-01-01 16:17:52,1,1.0,254,158,Queens,2,10.57,0.5,1.0,0.0,0.0,0.28,12.35
1,2024-01-11 13:07:58,1,0.9,20,174,Manhattan,1,9.67,0.5,1.0,2.75,0.0,2.36,16.28
1,2024-01-18 08:15:06,2,7.65,262,143,Brooklyn,1,26.39,0.5,1.0,0.0,0.0,4.94,32.83
1,2024-01-05 02:19:44,4,7.93,178,89,Brooklyn,2,27.29,0.5,1.0,0.0,0.0,0.74,29.53
1,2024-01-13 08:24:56,1,1.58,249,246,Manhattan,2,10.33,0.5,1.0,2.75,0.0,0.05,14.63
2,2024-01-07 13:13:29,1,0.89,60,78,Queens,2,5.34,0.5,1.0,0.0,0.0,0.04,6.88
2,2024-01-19 23:03:35,2,1.45,27,4,Bronx,2,5.97,0.5,1.0,0.0,0.0,0.13,7.6
2,2024-01-23 17:18:58,1,0.8,138,148,Queens,1,7.99,0.5,1.0,0.0,0.0,0.9,10.39
2,2024-01-12 13:02:09,5,1.65,4,150,Manhattan,1,10.54,0.5,1.0,2.75,0.0,1.13,15.92
1,2024-01-27 08:28:55,1,2.84,137,90,Queens,1,7.78,0.5,1.0,0.0,0.0,1.04,10.32
2,2024-01-28 18:56:36,1,1.81,231,116,Queens,1,10.01,0.5,1.0,0.0,0.0,1.4,12.91
2,2024-01-12 11:51:01,3,7.01,41,87,Queens,1,24.4,0.5,1.0,0.0,0.0,3.58,29.48
1,2024-01-20 08:28:10,2,6.18,189,133,Manhattan,2,25.51,0.5,1.0,2.75,0.0,0.39,30.15
2,2024-01-20 07:07:05,6,2.82,22,179,Brooklyn,1,11.85,0.5,1.0,0.0,0.0,1.73,15.08
2,2024-01-22 22:23:58,1,2.59,117,151,Manhattan,1,15.91,0.5,1.0,2.75,0.0,3.65,23.81
1,2024-01-09 18:40:50,4,3.57,186,193,Brooklyn,1,17.19,0.5,1.0,0.0,0.0,3.19,21.88
2,2024-01-23 20:13:28,1,1.58,15,251,Brooklyn,2,9.55,0.5,1.0,0.0,0.0,0.19,11.24
2,2024-01-16 08:11:16,2,1.89,214,137,Queens,2,13.47,0.5,1.0,0.0,0.0,0.01,14.98
1,2024-01-25 20:08:34,2,4.48,84,222,Brooklyn,1,17.47,0.5,1.0,0.0,0.0,4.03,23.0
1,2024-01-13 11:21:36,5,2.73,6,81,Bronx,1,10.31,0.5,1.0,0.0,0.0,1.07,12.88
2,2024-01-21 21:07:14,5,0.7,158,12,Brooklyn,2,6.71,0.5,1.0,0.0,0.0,0.05,8.26
1,2024-01-17 06:44:36,2,1.45,219,224,Manhattan,2,10.07,0.5,1.0,2.75,0.0,0.26,14.58
1,2024-01-22 17:03:27,1,0.52,74,13,Bronx,2,5.74,0.5,1.0,0.0,0.0,0.02,7.26
2,2024-01-16 20:35:16,1,3.8,13,102,Queens,1,17.7,0.5,1.0,0.0,0.0,3.1,22.3
2,2024-01-02 19:33:17,3,1.56,163,142,Manhattan,1,13.57,0.5,1.0,2.75,0.0,2.65,20.47
1,2024-01-15 08:23:46,3,1.43,162,223,Manhattan,2,15.54,0.5,1.0,2.75,0.0,0.3,20.09
1,2024-01-18 17:22:35,1,10.56,201,85,Manhattan,1,37.46,0.5,1.0,2.75,0.0,7.11,48.82
1,2024-01-15 10:10:54,6,6.09,101,4,Brooklyn,1,24.72,0.5,1.0,0.0,0.0,3.18,29.4
2,2024-01-17 08:07:48,1,1.39,48,36,Queens,2,9.83,0.5,1.0,0.0,0.0,0.1,11.43
1,2024-01-08 12:45:30,6,15.24,75,110,JFK Airport,2,73.26,0.5,1.0,0.0,6.94,1.63,83.33
1,2024-01-08 10:15:57,2,3.68,80,51,Queens,1,15.02,0.5,1.0,0.0,0.0,2.08,18.6
2,2024-01-10 08:55:49,5,2.51,196,190,Queens,1,14.08,0.5,1.0,0.0,0.0,3.0,18.58
2,2024-01-15 07:22:07,5,1.91,14,210,Manhattan,1,13.69,0.5,1.0,2.75,0.0,2.38,20.32
2,2024-01-13 06:02:40,5,6.52,171,92,Brooklyn,1,20.31,0.5,1.0,0.0,0.0,3.7,25.51
1,2024-01-21 15:16:10,1,1.51,206,70,Bronx,1,9.87,0.5,1.0,0.0,0.0,1.75,13.12
2,2024-01-21 09:54:58,4,1.06,159,157,Manhattan,1,6.78,0.5,1.0,2.75,0.0,1.33,12.36
1,2024-01-04 10:53:18,1,1.89,209,191,Queens,1,11.72,0.5,1.0,0.0,0.0,1.25,14.47
1,2024-01-25 06:28:37,3,2.8,91,240,Brooklyn,1,8.05,0.5,1.0,0.0,0.0,1.06,10.61
2,2024-01-10 03:29:19,2,2.55,195,28,Manhattan,1,13.69,0.5,1.0,2.75,0.0,1.68,19.62
2,2024-01-25 20:55:11,2,1.93,44,50,Brooklyn,1,8.37,0.5,1.0,0.0,0.0,1.2,11.07
1,2024-01-11 06:24:33,2,5.75,174,243,Manhattan,2,22.48,0.5,1.0,2.75,0.0,0.56,27.29
2,2024-01-21 19:01:37,6,1.27,173,129,Queens,2,5.04,0.5,1.0,0.0,0.0,0.01,6.55
2,2024-01-20 14:08:22,2,3.63,240,45,Manhattan,1,18.01,0.5,1.0,2.75,0.0,2.97,25.23
1,2024-01-05 08:47:26,1,2.54,11,124,Manhattan,1,15.74,0.5,1.0,2.75,0.0,3.16,23.15
2,2024-01-13 16:08:38,4,15.0,209,199,JFK Airport,1,72.27,0.5,1.0,0.0,6.94,14.1,94.81
2,2024-01-17 21:13:07,2,11.94,22,13,JFK Airport,1,65.65,0.5,1.0,0.0,6.94,14.43,88.52
1,2024-01-21 12:39:04,2,1.57,9,220,Manhattan,1,10.02,0.5,1.0,2.75,0.0,1.2,15.47
2,2024-01-03 15:45:32,0,4.28,193,128,Brooklyn,1,13.46,0.5,1.0,0.0,0.0,2.93,17.89
1,2024-01-22 03:01:20,1,6.58,150,237,Manhattan,1,24.67,0.5,1.0,2.75,0.0,5.76,34.68
1,2024-01-20 19:41:09,1,6.28,233,29,Queens,1,20.42,0.5,1.0,0.0,0.0,4.74,26.66
1,2024-01-25 11:08:30,3,7.97,47,1,Manhattan,1,26.3,0.5,1.0,2.75,0.0,6.28,36.83
2,2024-01-12 06:44:53,2,16.86,40,20,JFK Airport,1,73.35,0.5,1.0,0.0,0.0,16.74,91.59
2,2024-01-19 19:11:52,5,0.63,192,203,Manhattan,2,9.31,0.5,1.0,2.75,0.0,0.2,13.76
2,2024-01-24 20:03:02,1,3.32,171,241,Manhattan,1,19.06,0.5,1.0,2.75,0.0,3.47,26.78
2,2024-01-25 08:39:48,2,2.08,46,27,Brooklyn,1,13.15,0.5,1.0,0.0,0.0,2.42,17.07
1,2024-01-14 16:36:10,1,0.0,211,119,Bronx,1,8.16,0.5,1.0,0.0,0.0,1.39,11.05
2,2024-01-28 05:21:48,6,3.25,194,158,Brooklyn,1,11.7,0.5,1.0,0.0,0.0,2.8,16.0
2,2024-01-01 20:05:41,2,1.23,94,126,Manhattan,1,11.66,0.5,1.0,2.75,0.0,1.43,17.34
1,2024-01-14 12:03:42,6,15.22,201,63,JFK Airport,1,68.18,0.5,1.0,0.0,0.0,11.55,81.23
1,2024-01-03 20:46:21,4,2.01,229,208,Brooklyn,1,10.19,0.5,1.0,0.0,0.0,1.49,13.18
1,2024-01-22 10:14:27,3,4.81,102,31,Brooklyn,1,18.33,0.5,1.0,0.0,0.0,2.53,22.36
2,2024-01-11 15:58:17,2,2.86,50,163,Manhattan,1,13.16,0.5,1.0,2.75,0.0,2.32,19.73
1,2024-01-13 16:15:55,6,1.34,168,125,Brooklyn,1,8.6,0.5,1.0,0.0,0.0,0.88,10.98
1,2024-01-28 08:29:26,1,4.14,242,70,Queens,1,13.43,0.5,1.0,0.0,0.0,1.51,16.44
2,2024-01-09 21:55:32,2,0.46,120,17,Bronx,1,8.34,0.5,1.0,0.0,0.0,1.17,11.01
2,2024-01-23 17:19:27,6,6.33,154,138,Queens,1,22.51,0.5,1.0,0.0,0.0,2.6,26.61
1,2024-01-27 12:06:22,2,2.67,141,62,Brooklyn,1,12.36,0.5,1.0,0.0,0.0,2.73,16.59
2,2024-01-06 19:25:48,6,5.42,243,78,Manhattan,1,20.48,0.5,1.0,2.75,0.0,3.64,28.37
2,2024-01-02 11:04:11,2,1.29,37,56,Queens,2,4.48,0.5,1.0,0.0,0.0,0.07,6.05
1,2024-01-19 20:55:01,1,3.03,175,216,Manhattan,1,18.8,0.5,1.0,2.75,0.0,3.39,26.44
1,2024-01-20 12:41:30,1,3.65,189,76,Manhattan,1,15.47,0.5,1.0,2.75,0.0,1.71,21.43
1,2024-01-17 15:55:19,1,7.66,67,45,Queens,2,24.81,0.5,1.0,0.0,0.0,0.24,26.55
2,2024-01-24 15:16:47,2,2.47,197,186,Manhattan,1,10.34,0.5,1.0,2.75,0.0,1.41,16.0
2,2024-01-07 10:34:15,5,0.99,118,237,Bronx,1,5.77,0.5,1.0,0.0,0.0,1.07,8.34
2,2024-01-19 08:32:59,5,6.26,154,53,Bronx,2,21.55,0.5,1.0,0.0,0.0,0.47,23.52
2,2024-01-28 11:01:32,1,3.29,92,102,Brooklyn,2,11.57,0.5,1.0,0.0,0.0,0.1,13.17
1,2024-01-14 09:09:17,1,5.06,83,189,Manhattan,1,22.05,0.5,1.0,2.75,0.0,5.5,31.8
1,2024-01-03 08:10:29,1,3.67,214,73,Queens,1,14.05,0.5,1.0,0.0,0.0,2.15,17.7
1,2024-01-02 12:41:53,2,5.37,31,163,Manhattan,1,24.27,0.5,1.0,2.75,0.0,3.0,31.52
1,2024-01-11 09:40:27,1,2.69,29,152,Manhattan,1,15.79,0.5,1.0,2.75,0.0,2.47,22.51
2,2024-01-12 14:58:21,5,11.4,250,177,JFK Airport,2,78.45,0.5,1.0,0.0,6.94,1.05,87.94
2,2024-01-01 07:26:17,5,1.45,124,234,Queens,1,7.99,0.5,1.0,0.0,0.0,1.28,10.77
2,2024-01-22 22:20:37,1,12.31,89,146,JFK Airport,1,67.17,0.5,1.0,0.0,0.0,14.26,82.93
2,2024-01-12 12:23:31,5,1.83,70,70,Bronx,1,5.4,0.5,1.0,0.0,0.0,0.96,7.86
1,2024-01-27 17:56:40,3,1.57,244,10,Manhattan,2,8.26,0.5,1.0,2.75,0.0,0.03,12.54
2,2024-01-12 21:23:42,4,1.87,247,1,Queens,1,8.24,0.5,1.0,0.0,0.0,1.65,11.39
1,2024-01-04 16:53:44,1,0.43,204,90,Brooklyn,1,9.31,0.5,1.0,0.0,0.0,1.11,11.92
1,2024-01-27 07:45:19,6,4.14,152,121,Queens,2,13.59,0.5,1.0,0.0,0.0,0.37,15.46
2,2024-01-04 11:18:45,4,3.42,106,44,Brooklyn,1,14.71,0.5,1.0,0.0,0.0,2.68,18.89
2,2024-01-07 08:27:46,2,13.66,59,6,Manhattan,1,46.5,0.5,1.0,2.75,0.0,10.67,61.42
2,2024-01-06 08:34:30,1,7.94,141,137,Manhattan,2,29.65,0.5,1.0,2.75,0.0,0.83,34.73
2,2024-01-26 20:27:03,6,1.41,258,154,Manhattan,1,12.63,0.5,1.0,2.75,0.0,3.02,19.9
2,2024-01-08 08:22:40,5,0.98,247,143,Brooklyn,1,9.04,0.5,1.0,0.0,0.0,0.93,11.47
1,2024-01-24 19:14:39,6,1.98,9,211,Manhattan,2,14.91,0.5,1.0,2.75,0.0,0.29,19.45
2,2024-01-04 07:26:42,1,0.77,207,16,Queens,2,7.85,0.5,1.0,0.0,0.0,0.18,9.53
2,2024-01-28 16:54:22,1,2.27,159,252,Queens,1,8.99,0.5,1.0,0.0,0.0,2.03,12.52
1,2024-01-18 08:44:37,4,2.83,7,209,Manhattan,2,13.85,0.5,1.0,2.75,0.0,0.1,18.2
1,2024-01-22 07:00:39,3,1.16,56,239,Manhattan,1,14.87,0.5,1.0,2.75,0.0,2.81,21.93
1,2024-01-14 14:24:51,4,1.99,67,262,Queens,1,9.46,0.5,1.0,0.0,0.0,1.47,12.43
1,2024-01-24 14:37:42,2,3.4,223,172,Bronx,1,10.94,0.5,1.0,0.0,0.0,1.35,13.79
1,2024-01-08 19:29:11,1,1.96,130,172,Manhattan,1,15.46,0.5,1.0,2.75,0.0,2.93,22.64
1,2024-01-24 12:09:56,1,1.94,36,202,Brooklyn,1,12.64,0.5,1.0,0.0,0.0,2.66,16.8
1,2024-01-11 21:48:49,2,2.41,218,229,Manhattan,2,14.47,0.5,1.0,2.75,0.0,0.05,18.77
1,2024-01-24 08:45:27,2,1.03,145,225,Brooklyn,1,7.82,0.5,1.0,0.0,0.0,0.91,10.23
2,2024-01-03 20:52:22,1,2.68,250,225,Queens,1,14.12,0.5,1.0,0.0,0.0,2.68,18.3
2,2024-01-20 15:56:08,2,2.92,110,173,Manhattan,2,13.09,0.5,1.0,2.75,0.0,0.03,17.37
2,2024-01-15 19:25:26,4,1.48,11,195,Manhattan,1,7.53,0.5,1.0,2.75,0.0,1.52,13.3
1,2024-01-22 15:52:25,2,1.9,64,20,Staten Island,1,9.14,0.5,1.0,0.0,0.0,1.33,11.97
2,2024-01-01 13:44:42,2,3.77,45,99,Bronx,1,12.94,0.5,1.0,0.0,0.0,2.78,17.22
1,2024-01-21 16:03:38,2,2.12,184,105,Queens,1,8.76,0.5,1.0,0.0,0.0,1.15,11.41
2,2024-01-18 16:46:26,1,0.96,261,252,Brooklyn,1,9.28,0.5,1.0,0.0,0.0,2.02,12.8
2,2024-01-05 16:28:02,5,13.05,48,134,LGA Airport,1,42.54,0.5,1.0,0.0,0.0,5.07,49.11
1,2024-01-18 07:33:54,1,2.48,210,18,Queens,1,13.64,0.5,1.0,0.0,0.0,1.55,16.69
1,2024-01-07 20:40:28,1,0.61,134,22,Manhattan,1,9.13,0.5,1.0,2.75,0.0,1.71,15.09
1,2024-01-23 19:29:11,3,1.28,133,236,Manhattan,2,11.88,0.5,1.0,2.75,0.0,0.09,16.22
1,2024-01-24 15:42:54,2,3.59,165,248,Brooklyn,1,13.12,0.5,1.0,0.0,0.0,3.12,17.74
2,2024-01-20 17:06:34,4,1.66,4,258,Brooklyn,1,9.7,0.5,1.0,0.0,0.0,1.36,12.56
2,2024-01-25 21:03:57,1,1.62,186,57,Manhattan,1,8.42,0.5,1.0,2.75,0.0,1.55,14.22
1,2024-01-28 19:29:57,1,2.02,225,101,Brooklyn,1,6.92,0.5,1.0,0.0,0.0,0.7,9.12
2,2024-01-22 19:31:17,0,15.99,80,147,JFK Airport,1,71.32,0.5,1.0,0.0,0.0,10.75,83.57
2,2024-01-18 17:52:12,6,1.32,153,65,Manhattan,1,12.21,0.5,1.0,2.75,0.0,2.08,18.54
1,2024-01-21 10:24:35,3,2.43,119,195,Queens,2,-9.27,0.5,1.0,0.0,0.0,0.04,8.84
2,2024-01-26 19:16:30,1,2.25,253,254,Brooklyn,1,7.05,0.5,1.0,0.0,0.0,1.17,9.72
2,2024-01-20 21:10:52,6,2.24,80,151,Staten Island,1,8.81,0.5,1.0,0.0,0.0,1.94,12.25
1,2024-01-17 19:44:55,2,2.79,224,196,Manhattan,2,14.81,0.5,1.0,2.75,0.0,0.23,19.29
2,2024-01-16 21:49:21,2,4.94,152,103,Staten Island,1,18.37,0.5,1.0,0.0,0.0,4.31,24.18
1,2024-01-13 19:23:36,1,3.23,232,72,Manhattan,1,17.74,0.5,1.0,2.75,0.0,4.33,26.32
2,2024-01-04 11:03:44,3,1.68,49,83,Brooklyn,1,7.26,0.5,1.0,0.0,0.0,1.18,9.94
1,2024-01-21 16:14:15,6,0.7,194,211,Manhattan,1,5.98,0.5,1.0,2.75,0.0,1.23,11.46
2,2024-01-08 17:30:20,3,4.84,242,147,Manhattan,1,20.17,0.5,1.0,2.75,0.0,5.0,29.42
1,2024-01-16 08:46:09,1,2.59,97,102,Brooklyn,2,10.49,0.5,1.0,0.0,0.0,0.21,12.2
2,2024-01-24 19:35:11,1,1.01,62,86,Brooklyn,1,5.27,0.5,1.0,0.0,0.0,1.15,7.92
2,2024-01-24 07:41:42,1,3.7,194,209,Manhattan,1,17.21,0.5,1.0,2.75,0.0,2.04,23.5
1,2024-01-16 01:07:20,2,11.58,12,183,JFK Airport,2,69.64,0.5,1.0,0.0,0.0,0.0,71.14
1,2024-01-11 11:37:11,5,3.57,81,237,Manhattan,2,16.13,0.5,1.0,2.75,0.0,0.2,20.58
2,2024-01-10 08:32:20,6,1.62,65,62,Queens,1,9.59,0.5,1.0,0.0,0.0,2.2,13.29
1,2024-01-17 11:32:19,4,3.95,65,52,Brooklyn,1,9.49,0.5,1.0,0.0,0.0,1.04,12.03
2,2024-01-19 16:35:56,6,4.56,219,216,Brooklyn,1,18.48,0.5,1.0,0.0,0.0,3.09,23.07
1,2024-01-18 04:27:17,4,4.15,82,47,Brooklyn,1,15.92,0.5,1.0,0.0,0.0,2.85,20.27
2,2024-01-13 07:27:24,1,5.24,69,137,Bronx,2,16.57,0.5,1.0,0.0,0.0,0.48,18.55
1,2024-01-03 02:58:59,3,2.52,64,233,Brooklyn,1,7.33,0.5,1.0,0.0,0.0,1.73,10.56
1,2024-01-26 13:58:54,1,2.6,2,91,Manhattan,2,14.03,0.5,1.0,2.75,0.0,0.18,18.46
2,2024-01-13 07:25:53,1,3.16,207,18,Manhattan,1,12.9,0.5,1.0,2.75,0.0,2.37,19.52
1,2024-01-24 18:53:25,5,2.14,210,117,Manhattan,1,15.52,0.5,1.0,2.75,0.0,3.24,23.01
2,2024-01-26 20:07:10,4,4.03,183,34,Manhattan,1,18.52,0.5,1.0,2.75,0.0,2.03,24.8
2,2024-01-09 08:26:23,2,7.36,135,133,Manhattan,2,25.5,0.5,1.0,2.75,0.0,0.07,29.82
1,2024-01-23 19:41:28,1,1.65,244,223,Queens,1,9.45,0.5,1.0,0.0,0.0,2.07,13.02
1,2024-01-22 07:08:04,1,2.71,125,22,Brooklyn,1,9.31,0.5,1.0,0.0,0.0,2.06,12.87
2,2024-01-17 16:58:32,3,2.76,154,23,Manhattan,1,15.64,0.5,1.0,2.75,0.0,2.72,22.61
2,2024-01-08 16:46:56,2,0.44,139,115,Manhattan,1,9.21,0.5,1.0,2.75,0.0,2.01,15.47
1,2024-01-15 18:25:40,5,5.9,150,235,Manhattan,1,22.84,0.5,1.0,2.75,0.0,4.81,31.9
2,2024-01-25 05:58:34,3,2.04,154,101,Staten Island,1,8.06,0.5,1.0,0.0,0.0,1.29,10.85
1,2024-01-03 19:13:44,3,2.78,178,237,Manhattan,1,12.39,0.5,1.0,2.75,0.0,2.16,18.8
1,2024-01-08 14:26:59,3,1.14,90,83,Manhattan,1,11.18,0.5,1.0,2.75,0.0,1.55,16.98
2,2024-01-04 02:44:27,5,5.24,155,5,Brooklyn,1,19.73,0.5,1.0,0.0,0.0,2.85,24.08
1,2024-01-27 07:41:39,1,1.2,76,11,Manhattan,1,5.45,0.5,1.0,2.75,0.0,0.97,10.67
2,2024-01-17 15:56:31,2,2.63,235,154,Manhattan,1,13.35,0.5,1.0,2.75,0.0,3.28,20.88
1,2024-01-18 19:38:51,2,12.16,248,186,LGA Airport,1,43.19,0.5,1.0,0.0,6.94,4.67,56.3
1,2024-01-01 18:08:07,6,5.47,21,51,Staten Island,1,20.04,0.5,1.0,0.0,0.0,4.49,26.03
2,2024-01-26 17:42:14,1,0.51,139,145,Brooklyn,1,6.5,0.5,1.0,0.0,0.0,0.78,8.78
2,2024-01-07 20:11:39,5,3.26,169,26,Brooklyn,1,12.72,0.5,1.0,0.0,0.0,2.05,16.27
1,2024-01-22 22:11:55,2,1.55,20,50,Queens,1,11.13,0.5,1.0,0.0,0.0,1.89,14.52
2,2024-01-18 22:46:21,1,2.07,30,37,Brooklyn,2,10.24,0.5,1.0,0.0,0.0,0.07,11.81
2,2024-01-20 17:23:38,6,1.44,243,161,Manhattan,2,11.22,0.5,1.0,2.75,0.0,0.09,15.56
2,2024-01-06 09:44:27,5,1.97,230,153,Brooklyn,1,9.83,0.5,1.0,0.0,0.0,1.29,12.62
1,2024-01-27 08:06:04,5,2.31,237,225,Queens,2,8.33,0.5,1.0,0.0,0.0,0.06,9.89
2,2024-01-09 17:56:58,6,4.6,47,6,Manhattan,1,22.64,0.5,1.0,2.75,0.0,3.51,30.4
2,2024-01-22 07:20:08,5,0.79,12,255,Manhattan,1,8.95,0.5,1.0,2.75,0.0,1.39,14.59
1,2024-01-18 07:06:50,1,0.55,163,30,Manhattan,1,8.7,0.5,1.0,2.75,0.0,1.48,14.43
2,2024-01-22 15:43:22,1,14.42,21,137,JFK Airport,1,68.77,0.5,1.0,0.0,6.94,14.42,91.63
1,2024-01-22 06:37:12,5,4.55,217,137,Queens,1,15.44,0.5,1.0,0.0,0.0,2.46,19.4
2,2024-01-01 09:45:06,1,2.28,12,24,Brooklyn,2,12.35,0.5,1.0,0.0,0.0,0.09,13.94
2,2024-01-06 12:28:11,4,2.84,135,192,Manhattan,2,15.79,0.5,1.0,2.75,0.0,0.13,20.17
2,2024-01-20 09:36:19,1,10.94,146,126,JFK Airport,2,74.36,0.5,1.0,0.0,6.94,1.96,84.76
1,2024-01-25 15:29:04,1,0.72,97,86,Manhattan,2,10.86,0.5,1.0,2.75,0.0,0.17,15.28
2,2024-01-12 00:33:12,3,2.22,37,204,Bronx,1,7.2,0.5,1.0,0.0,0.0,1.79,10.49
1,2024-01-04 19:17:17,1,2.98,210,195,Manhattan,2,19.16,0.5,1.0,2.75,0.0,0.09,23.5
2,2024-01-09 22:11:05,1,5.24,25,122,Bronx,2,19.41,0.5,1.0,0.0,0.0,0.35,21.26
2,2024-01-09 12:04:24,6,4.46,108,242,Brooklyn,2,12.29,0.5,1.0,0.0,0.0,0.21,14.0
1,2024-01-20 07:46:20,2,3.13,129,43,Manhattan,2,15.19,0.5,1.0,2.75,0.0,0.37,19.81
2,2024-01-14 16:59:25,2,2.14,6,171,Manhattan,1,12.47,0.5,1.0,2.75,0.0,2.13,18.85
1,2024-01-13 18:47:44,4,1.08,130,177,Brooklyn,1,3.28,0.5,1.0,0.0,0.0,0.58,5.36
1,2024-01-06 07:41:20,3,2.32,11,37,Manhattan,1,10.59,0.5,1.0,2.75,0.0,1.28,16.12
2,2024-01-26 16:13:06,2,1.23,235,134,Queens,1,9.93,0.5,1.0,0.0,0.0,1.49,12.92
2,2024-01-06 07:20:30,2,2.74,246,250,Manhattan,1,14.28,0.5,1.0,2.75,0.0,2.52,21.05
1,2024-01-01 09:06:10,2,2.45,244,69,Manhattan,2,17.19,0.5,1.0,2.75,0.0,0.33,21.77
2,2024-01-26 16:39:57,2,11.14,97,121,LGA Airport,1,33.72,0.5,1.0,0.0,0.0,7.45,42.67
2,2024-01-17 16:36:05,1,7.01,227,13,Brooklyn,1,24.92,0.5,1.0,0.0,0.0,4.68,31.1
1,2024-01-19 20:07:27,1,2.48,145,77,Bronx,1,11.05,0.5,1.0,0.0,0.0,2.47,15.02
2,2024-01-02 21:44:30,3,15.39,178,187,Bronx,1,44.32,0.5,1.0,0.0,0.0,7.04,52.86
2,2024-01-17 20:00:10,1,5.14,26,58,Manhattan,2,25.09,0.5,1.0,2.75,0.0,0.13,29.47
1,2024-01-28 03:26:00,1,1.16,162,198,Manhattan,2,12.17,0.5,1.0,2.75,0.0,0.07,16.49
1,2024-01-28 20:28:57,3,4.39,18,29,Staten Island,2,16.29,0.5,1.0,0.0,0.0,0.25,18.04
2,2024-01-24 10:41:09,1,2.23,232,23,Manhattan,1,15.12,0.5,1.0,2.75,0.0,1.87,21.24
1,2024-01-13 16:34:24,1,1.68,208,132,Queens,1,5.75,0.5,1.0,0.0,0.0,1.13,8.38
1,2024-01-19 07:29:07,4,0.73,52,99,Manhattan,1,9.77,0.5,1.0,2.75,0.0,1.39,15.41
2,2024-01-11 19:29:33,4,2.75,150,249,Queens,1,8.65,0.5,1.0,0.0,0.0,2.16,12.31
2,2024-01-10 23:56:45,6,2.43,49,138,Bronx,1,10.75,0.5,1.0,0.0,0.0,1.68,13.93
1,2024-01-12 19:28:00,4,2.0,225,119,Queens,1,11.39,0.5,1.0,0.0,0.0,2.79,15.68
1,2024-01-25 11:59:44,3,351.9,48,40,Queens,2,5.83,0.5,1.0,0.0,0.0,0.17,7.5
1,2024-01-13 17:41:04,2,1.09,156,28,Queens,1,8.36,0.5,1.0,0.0,0.0,1.29,11.15
1,2024-01-26 18:30:02,1,1.66,147,181,Bronx,1,10.9,0.5,1.0,0.0,0.0,1.53,13.93
1,2024-01-27 07:52:30,6,5.7,73,103,Brooklyn,2,20.22,0.5,1.0,0.0,0.0,0.43,22.15
1,2024-01-19 22:13:02,1,1.13,196,171,Brooklyn,1,10.01,0.5,1.0,0.0,0.0,2.46,13.97
1,2024-01-22 14:37:26,5,1.2,197,243,Manhattan,1,7.45,0.5,1.0,2.75,0.0,1.68,13.38
2,2024-01-14 18:11:44,2,15.84,111,93,JFK Airport,2,68.88,0.5,1.0,0.0,0.0,1.12,71.5
1,2024-01-12 19:59:12,1,4.16,187,205,Manhattan,1,19.57,0.5,1.0,2.75,0.0,2.16,25.98
2,2024-01-11 13:16:12,2,15.45,7,235,LGA Airport,2,46.13,0.5,1.0,0.0,6.94,0.22,54.79
1,2024-01-06 15:06:27,1,2.7,214,257,Queens,2,9.99,0.5,1.0,0.0,0.0,0.07,11.56
1,2024-01-01 21:10:30,1,1.37,27,142,Manhattan,2,6.29,0.5,1.0,2.75,0.0,0.0,10.54
1,2024-01-02 12:15:23,5,3.09,152,72,Brooklyn,2,11.3,0.5,1.0,0.0,0.0,0.32,13.12
2,2024-01-16 16:36:32,1,6.69,93,95,Manhattan,1,27.54,0.5,1.0,2.75,0.0,5.38,37.17
1,2024-01-16 11:45:06,1,1.33,180,248,Manhattan,1,8.22,0.5,1.0,2.75,0.0,1.18,13.65
2,2024-01-19 17:41:40,6,3.96,235,41,Queens,1,14.77,0.5,1.0,0.0,0.0,3.35,19.62
1,2024-01-05 13:31:01,4,0.88,104,229,Brooklyn,1,4.04,0.5,1.0,0.0,0.0,0.67,6.21
